id,name,type,start_date,distance,moving_time,elapsed_time,average_speed,max_speed,total_elevation_gain,kudos_count,comment_count,gear_id,visibility,location_city,location_state,location_country,start_lat,start_lng,end_lat,end_lng,athlete_id
12972787824,Freezing cold walk,Run,2024-11-24 12:32:48,5544.8999999999996,3025,3572,1.833,22.120000000000001,12.199999999999999,0,0,g20516389,only_me,,,,35.154639000000003,-90.072228999999993,35.136715000000002,-90.094871999999995,106637626
13148444351,Morning Run,Run,2024-12-19 12:43:21,3859.5999999999999,1197,1200,3.2240000000000002,9.1799999999999997,20.100000000000001,2,1,g20516389,followers_only,,,,35.144356999999999,-90.049497000000002,35.144212000000003,-90.049262999999996,106637626
13223026882,Morning Run,Run,2024-12-30 12:41:26,5886,1800,1975,3.27,5.4800000000000004,35.100000000000001,2,0,g20516389,everyone,,,,35.144385999999997,-90.049549999999996,35.144354999999997,-90.049775999999994,106637626
13231356628,Morning Run,Run,2024-12-31 12:11:03,9661.7000000000007,2868,2868,3.3690000000000002,6.5499999999999998,44.100000000000001,1,0,g20516389,everyone,,,,35.144356999999999,-90.049574000000007,35.144123,-90.048973000000004,106637626
13238200846,Morning Run,Run,2025-01-01 12:29:31,9658.7000000000007,2844,2913,3.3959999999999999,5.5599999999999996,47.200000000000003,3,2,g20229658,everyone,,,,35.144418999999999,-90.049588,35.144407000000001,-90.050359999999998,106637626
13254358768,Morning Run,Run,2025-01-03 11:52:40,4835.8999999999996,1422,1429,3.4009999999999998,6.1799999999999997,20.199999999999999,0,0,g20516389,everyone,,,,35.144370000000002,-90.049525000000003,35.144253999999997,-90.049327000000005,106637626
13264653882,Morning Run,Run,2025-01-04 14:05:41,9666.2000000000007,2929,3127,3.2999999999999998,6.2999999999999998,42.700000000000003,3,1,g20516389,everyone,,,,35.144596,-90.049571,35.144247999999997,-90.049347999999995,106637626
13280633465,Snowy Morning Run,Run,2025-01-06 12:04:29,9661.5,2739,2757,3.5270000000000001,8.6999999999999993,44.600000000000001,15,2,g20229658,everyone,,,,35.144466999999999,-90.049555999999995,35.144238000000001,-90.049436,106637626
13289565754,Morning Run,Run,2025-01-07 11:57:05,6442.1999999999998,1852,1927,3.4790000000000001,5.7400000000000002,35,0,0,g20229658,everyone,,,,35.144339000000002,-90.049554999999998,35.144373999999999,-90.049548999999999,106637626
13298420836,Morning Hills,Run,2025-01-08 12:10:35,9818.7999999999993,3153,3348,3.1139999999999999,7.0599999999999996,104,16,3,g20229658,everyone,,,,35.144292999999998,-90.049558000000005,35.144444,-90.049503999999999,106637626
13316095950,Snow Day!!!,Run,2025-01-10 12:00:55,9694.7000000000007,3137,3180,3.0899999999999999,6.0999999999999996,44.700000000000003,17,0,g20516389,everyone,,,,35.144387000000002,-90.04956,35.144210000000001,-90.049381999999994,106637626
13338599582,Afternoon Run,Run,2025-01-12 19:29:03,12898.9,3704,3757,3.4820000000000002,5.6130000000000004,63.100000000000001,15,2,,everyone,,,,35.142290000000003,-89.828211999999994,35.142547,-89.828519,106637626
13360780724,Morning Run,Run,2025-01-15 11:35:17,8052.3000000000002,2230,2383,3.6110000000000002,10.08,40.799999999999997,1,0,g20229658,everyone,,,,35.144430999999997,-90.049576999999999,35.144463999999999,-90.049698000000006,106637626
13375240212,Sugar free wintergreen LifeSavers mints count your days.,Run,2025-01-17 00:07:01,6441.3000000000002,1661,2255,3.8780000000000001,5.5999999999999996,37.100000000000001,14,4,g20229658,everyone,,,,35.144354999999997,-90.049588,35.144264,-90.049402000000001,106637626
13388698356,Morning Run,Run,2025-01-18 13:46:11,3437.1999999999998,1020,4270,3.3700000000000001,7.7599999999999998,15.1,2,0,g20516389,everyone,,,,35.144244999999998,-90.049480000000003,35.144404999999999,-90.049468000000005,106637626
13389161408,Morning Run,Run,2025-01-18 14:04:30,5908.5,2441,2461,2.4209999999999998,4.6600000000000001,28,15,0,g20516389,everyone,,,,35.153941000000003,-90.049186000000006,35.154542999999997,-90.048979000000003,106637626
13408740916,Afternoon Run,Run,2025-01-20 18:36:49,16119,4800,9156,3.3580000000000001,5.8399999999999999,65.700000000000003,19,6,g20229658,everyone,,,,35.142870000000002,-89.828585000000004,35.142715000000003,-89.828629000000006,106637626
13422269729,Morning Run,Run,2025-01-22 11:38:31,5760.8000000000002,1800,1818,3.2000000000000002,8.0800000000000001,32.200000000000003,14,1,g20516389,everyone,,,,35.144405999999996,-90.049578999999994,35.144292999999998,-90.049422000000007,106637626
13439260252,Morning Run,Run,2025-01-24 11:47:17,9660.8999999999996,2694,2736,3.5859999999999999,8.9399999999999995,48.200000000000003,21,1,g20516389,everyone,,,,35.144683999999998,-90.049673999999996,35.144368999999998,-90.049475000000001,106637626
13461235406,Afternoon Run,Run,2025-01-26 19:43:16,16099,4433,4646,3.6320000000000001,5.04,64.799999999999997,24,1,g20229658,everyone,,,,35.140681999999998,-89.837603000000001,35.140734999999999,-89.837909999999994,106637626
13474020685,Tempo,Run,2025-01-28 12:04:32,9658.7999999999993,2680,2822,3.6040000000000001,8.0600000000000005,45.100000000000001,21,0,g20229658,everyone,,,,35.144531999999998,-90.049532999999997,35.144240000000003,-90.049278999999999,106637626
13523880727,Afternoon Run,Run,2025-02-02 20:35:57,16110,4691,4779,3.4340000000000002,5.3200000000000003,78.400000000000006,1,1,g20516389,everyone,,,,35.139391000000003,-89.832466999999994,35.139301000000003,-89.833119999999994,106637626
13536978541,Morning Run,Run,2025-02-04 11:49:35,9659.6000000000004,2742,2825,3.5230000000000001,5.6200000000000001,69.299999999999997,19,0,g20229658,everyone,,,,35.144412000000003,-90.049567999999994,35.144227000000001,-90.049336999999994,106637626
13546337761,Morning Run,Run,2025-02-05 12:07:45,6439.1000000000004,1805,1860,3.5670000000000002,10.44,31.699999999999999,0,0,g20229658,everyone,,,,35.144416,-90.049560999999997,35.144179000000001,-90.049385000000001,106637626
13573281064,Morning Run,Run,2025-02-08 13:44:52,2750.3000000000002,828,3285,3.3220000000000001,6.8600000000000003,16.600000000000001,0,0,g20229658,everyone,,,,35.144449999999999,-90.049473000000006,35.144162000000001,-90.049336999999994,106637626
13576947815,Morning Run,Run,2025-02-08 14:07:36,5949.1000000000004,1935,1935,3.0739999999999998,4.9800000000000004,34,16,0,g20516389,everyone,,,,35.154553,-90.048748000000003,35.154485999999999,-90.049019999999999,106637626
13585569278,Afternoon Run,Run,2025-02-09 18:18:37,14488.1,4131,4861,3.5070000000000001,6.54,76.400000000000006,16,0,g20229658,everyone,,,,35.14443,-90.049565999999999,35.144159999999999,-90.049115,106637626
13624757966,Valentines Day!,Run,2025-02-14 12:02:08,12352.4,3615,3621,3.4169999999999998,7.7999999999999998,77,16,1,g20229658,everyone,,,,35.144280999999999,-90.049553000000003,35.144221999999999,-90.049301,106637626
13647412138,Afternoon Run,Run,2025-02-16 22:33:12,11980.4,3540,3745,3.3839999999999999,8.9399999999999995,76.400000000000006,0,0,g20229658,everyone,,,,35.144385,-90.049432999999993,35.144381000000003,-90.049526,106637626
13709902726,Afternoon Run,Run,2025-02-23 22:57:18,6044.5,1720,2357,3.5139999999999998,6.9000000000000004,35.100000000000001,1,0,g20516389,everyone,,,,35.144288000000003,-90.049542000000002,35.144258000000001,-90.049482999999995,106637626
13772758050,Afternoon Run,Run,2025-03-02 16:15:34,9658.2999999999993,2766,18565,3.492,4.7999999999999998,37.799999999999997,0,0,g20516389,everyone,,,,35.140790000000003,-89.834196000000006,35.140884999999997,-89.833892000000006,106637626
14057256717,Morning Run,Run,2025-04-02 10:35:41,6516.5,1800,1993,3.6200000000000001,6.7599999999999998,38.100000000000001,0,0,g22630362,only_me,,,,35.144497999999999,-90.049599000000001,35.144373000000002,-90.049430000000001,106637626
14077083039,Morning Run,Run,2025-04-04 11:37:45,6300,1800,1825,3.5,7,37.399999999999999,0,0,g22630362,only_me,,,,35.144412000000003,-90.049566999999996,35.144253999999997,-90.049316000000005,106637626
14106017249,Morning Run,Run,2025-04-05 12:06:05,10043,2786,2786,3.605,4.944,62.799999999999997,0,0,g20516389,only_me,,,,32.790852000000001,-79.874571000000003,32.784691000000002,-79.932875999999993,106637626
14111794174,Evening Run,Run,2025-04-07 23:37:21,5393.3000000000002,1778,1785,3.0329999999999999,3.9140000000000001,0,16,0,g20516389,everyone,,,,35.161755999999997,-90.056038000000001,35.160946000000003,-90.053865999999999,106637626
14122142153,Evening Run,Run,2025-04-08 23:35:27,5005.6000000000004,1631,1631,3.069,3.5819999999999999,13.5,17,0,g20516389,everyone,,,,35.130474,-90.057637999999997,35.130572000000001,-90.057692000000003,106637626
14125532878,Morning Run,Run,2025-04-09 11:03:54,756.29999999999995,602,602,1.256,1.946,0,6,1,g20516389,everyone,,,,,,,,106637626
14145038069,Morning Run,Run,2025-04-11 10:47:06,10327.200000000001,3103,3592,3.3279999999999998,6.2629999999999999,104.7,16,2,g20516389,everyone,,,,35.144379000000001,-90.049550999999994,35.144233999999997,-90.049430999999998,106637626
14170655010,Morning Run,Run,2025-04-12 13:07:50,5944.3999999999996,2041,2048,2.9119999999999999,3.827,24.100000000000001,6,0,g20516389,everyone,,,,35.130467000000003,-90.057699999999997,35.130516999999998,-90.057537999999994,106637626
14179871504,Evening Run,Run,2025-04-14 23:35:18,5436.3999999999996,1869,1869,2.9089999999999998,3.5630000000000002,0,17,0,g20516389,everyone,,,,35.160884000000003,-90.053953000000007,35.160992,-90.053741000000002,106637626
14189770457,Evening Run,Run,2025-04-15 23:10:59,10378.299999999999,3000,5385,3.4590000000000001,7.3330000000000002,43.399999999999999,14,0,g20516389,everyone,,,,35.144364000000003,-90.049250999999998,35.144401000000002,-90.049329,106637626
14232901937,Morning Run,Run,2025-04-19 12:41:46,11313.299999999999,3703,4906,3.0550000000000002,7.1200000000000001,34.5,11,0,g20516389,everyone,,,,35.130347999999998,-90.057616999999993,35.144244,-90.049378000000004,106637626
14233592463,Morning Run,Run,2025-04-20 13:41:51,11268.799999999999,3230,3359,3.4889999999999999,7.657,62.399999999999999,16,2,g20516389,everyone,,,,35.144195000000003,-90.049732000000006,35.144145999999999,-90.049017000000006,106637626
14237353632,Afternoon Run,Run,2025-04-20 22:43:39,7383.8999999999996,4810,4819,1.5349999999999999,2.8330000000000002,42.200000000000003,16,0,g20516389,everyone,,,,35.144311999999999,-90.049839000000006,35.144176000000002,-90.049485000000004,106637626
14247507025,Evening Run,Run,2025-04-21 23:37:10,5358,1829,1838,2.9289999999999998,3.6400000000000001,0,20,0,g20516389,everyone,,,,35.161019000000003,-90.054377000000002,35.161064000000003,-90.054068999999998,106637626
14257406335,Evening Run,Run,2025-04-22 23:01:00,4220.6999999999998,1231,1265,3.4289999999999998,4.54,24.600000000000001,10,0,g20516389,everyone,,,,35.144356999999999,-90.049471999999994,35.130477999999997,-90.057261999999994,106637626
14257863609,Evening Run,Run,2025-04-22 23:37:20,6954.8000000000002,2242,3012,3.1019999999999999,6.3250000000000002,21.300000000000001,12,0,g20516389,everyone,,,,35.130448000000001,-90.057682999999997,35.144255000000001,-90.049453999999997,106637626
14280865661,Morning Run,Run,2025-04-25 10:53:32,6444.8999999999996,1832,1832,3.5179999999999998,5.883,36.5,15,1,g20516389,everyone,,,,35.144506999999997,-90.049212999999995,35.144145999999999,-90.049030999999999,106637626
14293363791,Morning Run,Run,2025-04-26 14:41:21,17707.400000000001,5105,5797,3.4689999999999999,6.0499999999999998,88.799999999999997,19,6,g20516389,everyone,,,,35.144405999999996,-90.049278999999999,35.144238999999999,-90.049299000000005,106637626
14304813869,Lunch Run,Run,2025-04-27 16:18:53,9659.7999999999993,2747,2935,3.516,6.5140000000000002,37.299999999999997,14,0,g20516389,everyone,,,,35.144354,-90.049564000000004,35.145015999999998,-90.051230000000004,106637626
14307761806,Evening Run,Run,2025-04-28 00:26:20,4533.6999999999998,2870,2893,1.5800000000000001,6.25,22.300000000000001,10,0,g20516389,everyone,,,,35.144596,-90.050030000000007,35.144272000000001,-90.049492000000001,106637626
14316768110,Lunch Run,Run,2025-04-28 16:07:27,371.30000000000001,10,4580,37.130000000000003,0.85899999999999999,0,2,0,g20516389,everyone,,,,,,,,106637626
14317144371,Evening Run,Run,2025-04-28 23:36:23,5356,1771,1830,3.024,3.6379999999999999,0,16,0,g20516389,everyone,,,,35.161088999999997,-90.053815999999998,35.161042999999999,-90.054044000000005,106637626
14365811665,Evening Run,Run,2025-05-02 23:50:58,9662.2000000000007,2899,3050,3.3330000000000002,5.4429999999999996,30,10,0,g20516389,everyone,,,,35.144891999999999,-90.049340000000001,35.144272999999998,-90.049632000000003,106637626
14365818694,12 Miler,Run,2025-05-03 12:32:37,19322.799999999999,5815,6764,3.323,5.9880000000000004,68.099999999999994,16,1,g20516389,everyone,,,,35.144457000000003,-90.049895000000006,35.144086999999999,-90.048770000000005,106637626
14390591885,GOTR 5k!!!,Run,2025-05-04 19:01:27,5157,3714,4211,1.389,3.3380000000000001,21.100000000000001,9,0,g20516389,everyone,,,,35.116422999999998,-89.938203999999999,35.116582000000001,-89.938367999999997,106637626
14390593018,Sunday Night Walk,Run,2025-05-04 23:43:03,4403.3999999999996,3059,3189,1.4390000000000001,5.125,27.100000000000001,9,0,g20516389,everyone,,,,35.145015999999998,-90.049330999999995,35.144615999999999,-90.049750000000003,106637626
14390593750,Evening Run,Run,2025-05-06 00:08:01,5498.3999999999996,1501,1507,3.6629999999999998,5.2999999999999998,29.300000000000001,10,0,g20516389,everyone,,,,35.144173000000002,-90.050115000000005,35.144634000000003,-90.050217000000004,106637626
14438126862,Solo Long Run. Half Marathon. Chafe City,Run,2025-05-10 15:15:11,21078.799999999999,6031,6266,3.4950000000000001,6.5380000000000003,83.099999999999994,22,3,g20516389,everyone,,,,35.144337,-90.049468000000005,35.144247999999997,-90.049651999999995,106637626
14451157591,Afternoon Run,Run,2025-05-11 21:36:16,6546,1891,2394,3.4620000000000002,7.2830000000000004,33.799999999999997,13,0,g20516389,everyone,,,,35.144378000000003,-90.050614999999993,35.144381000000003,-90.049563000000006,106637626
14473024622,Went To The Wrong Place For DTBRS. Ugly Route,Run,2025-05-13 23:16:08,11724.5,3601,4607,3.2559999999999998,6.4710000000000001,61.399999999999999,19,2,g20516389,everyone,,,,35.144589000000003,-90.049082999999996,35.144218000000002,-90.049418000000003,106637626
14494013564,Evening Run,Run,2025-05-16 00:02:26,6440.1000000000004,1852,1978,3.4769999999999999,7.3380000000000001,34.899999999999999,13,0,g20516389,everyone,,,,35.144494000000002,-90.050017999999994,35.144553999999999,-90.049550999999994,106637626
14502673133,Evening Walk,Run,2025-05-16 22:38:44,2837.0999999999999,1802,1807,1.5740000000000001,6.46,20.399999999999999,10,0,g20516389,everyone,,,,35.144779,-90.049881999999997,35.144253999999997,-90.049556999999993,106637626
14509056877,Hyfo Long Run. Extra Half Mile. Discussed In Laws Then Farmers Market,Run,2025-05-17 11:50:37,20115.900000000001,6123,6630,3.2850000000000001,6.2130000000000001,82.5,15,0,g20516389,everyone,,,,35.144647999999997,-90.049544999999995,35.130527000000001,-90.057479999999998,106637626
14524569250,Sunday Night Walk. Called Family,Run,2025-05-18 23:27:36,5908,3600,3771,1.641,5.2110000000000003,30.100000000000001,11,0,g20516389,everyone,,,,35.144703999999997,-90.049459999999996,35.144185,-90.049385000000001,106637626
14537947376,Hyfo Monday. Discussed Morgan’s Bday,Run,2025-05-19 23:38:24,5396.1999999999998,1800,1800,2.9980000000000002,3.9399999999999999,0,16,0,g20516389,everyone,,,,35.160944000000001,-90.053807000000006,35.160913999999998,-90.053921000000003,106637626
14545004355,Quick 4. So Sweaty,Run,2025-05-20 22:18:49,6441.5,1856,1888,3.4710000000000001,8.0830000000000002,28,17,0,g20516389,everyone,,,,35.144632000000001,-90.049664000000007,35.144271000000003,-90.049468000000005,106637626
14592408648,11 Mile Long Run. Thought I Couldn’t Do It Til Mom Called. Discussed Feminism,Run,2025-05-25 14:28:37,17707.700000000001,5254,5650,3.3700000000000001,9.4000000000000004,88.700000000000003,20,0,g20516389,everyone,,,,35.144548,-90.049537000000001,35.144202999999997,-90.049340000000001,106637626
14615763975,Hitting Strava API,Run,2025-05-27 22:49:29,9661.8999999999996,3071,3503,3.1459999999999999,8.0999999999999996,36.299999999999997,0,0,g20516389,everyone,,,,35.144365000000001,-90.049561999999995,35.144382999999998,-90.049424999999999,106637626
14625825591,Leg Day Cool Down So Dead,Run,2025-05-28 23:28:04,2480.3000000000002,776,792,3.1960000000000002,5.71,20.199999999999999,6,0,g20516389,everyone,,,,35.144373000000002,-90.050586999999993,35.144323999999997,-90.049683000000002,106637626
14652276784,Late for Run Club.,Run,2025-05-31 12:17:30,17709,5419,6771,3.2679999999999998,6.2999999999999998,73.099999999999994,18,0,g20516389,everyone,,,,35.144602999999996,-90.050071000000003,35.144162000000001,-90.049227000000002,106637626
14678108823,Sweaty! Hyfo Monday Run,Run,2025-06-02 23:05:40,12884.799999999999,4100,5833,3.1429999999999998,6.0430000000000001,63.799999999999997,19,0,g20516389,everyone,,,,35.144492999999997,-90.050054000000003,35.144278999999997,-90.049164000000005,106637626
14724179538,Hyfo Long Run. Mav City, Beat the Rain,Run,2025-06-07 12:14:42,16931.900000000001,5153,6571,3.286,5.5999999999999996,92.700000000000003,23,0,g20516389,everyone,,,,35.144705999999999,-90.049357000000001,35.144469000000001,-90.049572999999995,106637626
14739844997,Walk About,Run,2025-06-09 00:43:45,4546.3999999999996,2931,2989,1.5509999999999999,3.5499999999999998,31.800000000000001,20,0,g20516389,everyone,,,,35.144753000000001,-90.049308999999994,35.144139000000003,-90.049415999999994,106637626
14750028523,Kinfolk Hyfo Monday,Run,2025-06-09 23:38:27,5417,1873,1873,2.8919999999999999,3.4630000000000001,0,15,0,g20516389,everyone,,,,35.160890999999999,-90.053805999999994,35.160986999999999,-90.053901999999994,106637626
14811700197,Afternoon Run,Run,2025-06-15 20:54:14,4838,1399,1418,3.4580000000000002,5.5999999999999996,21.600000000000001,15,0,g20516389,everyone,,,,35.144770999999999,-90.049729999999997,35.180458999999999,-90.056138000000004,106637626
14815435121,Afternoon Run,Run,2025-06-15 21:19:30,1888.5999999999999,1300,1327,1.4530000000000001,1.8799999999999999,0,8,0,g20516389,everyone,,,,35.180588,-90.056116000000003,35.163815,-90.055581000000004,106637626
14833841359,Evening Run,Run,2025-06-17 23:12:24,10069.4,3182,4423,3.1640000000000001,7.117,29.100000000000001,16,0,g20516389,everyone,,,,35.144767000000002,-90.049788000000007,35.144224000000001,-90.049554999999998,106637626
14869806848,Long Run Attempt,Run,2025-06-21 12:31:07,1692.5,562,572,3.012,4.7999999999999998,5.2000000000000002,6,0,g20516389,everyone,,,,35.144157999999997,-90.049790999999999,35.144280999999999,-90.049616999999998,106637626
14871768740,Swim,Swim,2025-06-21 15:16:07,870.60000000000002,798,1345,1.091,1.8999999999999999,0,6,0,,everyone,,,,,,,,106637626
14889269260,Morning Swuom,Swim,2025-06-23 11:03:31,887.39999999999998,732,992,1.212,2.2400000000000002,0,10,0,,everyone,,,,,,,,106637626
14899169922,Evening Run,Run,2025-06-23 23:37:55,5424.1000000000004,1674,1674,3.2400000000000002,3.6139999999999999,0,17,0,g20516389,everyone,,,,35.160961,-90.053843000000001,35.160963000000002,-90.053867999999994,106637626
14899583656,Morning swuom,Swim,2025-06-24 11:03:50,854.89999999999998,652,1000,1.3109999999999999,2.0499999999999998,0,9,1,,everyone,,,,,,,,106637626
14920933797,Stair master,Run,2025-06-26 11:16:26,1047,717,717,1.46,1.49,0,9,0,g20516389,everyone,,,,,,,,106637626
